Date,Close,Next Day Close,Rendement
2020-05-14 00:00:00-04:00,172.7994842529297,175.31687927246094,0.014568301696123664
2020-05-15 00:00:00-04:00,175.31687927246094,176.9918975830078,0.009554232983714704
2020-05-18 00:00:00-04:00,176.9918975830078,175.7667236328125,-0.006922203597600932
2020-05-19 00:00:00-04:00,175.7667236328125,178.2047576904297,0.013870851132836672
2020-05-20 00:00:00-04:00,178.2047576904297,176.06427001953125,-0.012011394637492276
2020-05-21 00:00:00-04:00,176.06427001953125,176.14108276367188,0.0004362767308330303
2020-05-22 00:00:00-04:00,176.14108276367188,174.2790069580078,-0.010571501982660148
2020-05-26 00:00:00-04:00,174.2790069580078,174.50933837890625,0.001321624588748864
2020-05-27 00:00:00-04:00,174.50933837890625,174.1157684326172,-0.0022552944727491737
2020-05-28 00:00:00-04:00,174.1157684326172,175.8915252685547,0.010198713487714457
2020-05-29 00:00:00-04:00,175.8915252685547,175.48838806152344,-0.002291964927905037
2020-06-01 00:00:00-04:00,175.48838806152344,177.48484802246094,0.011376592964302419
2020-06-02 00:00:00-04:00,177.48484802246094,177.916748046875,0.0024334473011431656
2020-06-03 00:00:00-04:00,177.916748046875,175.5747528076172,-0.013163433262847052
2020-06-04 00:00:00-04:00,175.5747528076172,179.68287658691406,0.023398146451034885
2020-06-05 00:00:00-04:00,179.68287658691406,180.79629516601562,0.00619657587996702
2020-06-08 00:00:00-04:00,180.79629516601562,182.178466796875,0.0076449112499246755
2020-06-09 00:00:00-04:00,182.178466796875,188.935791015625,0.03709178333509782
2020-06-10 00:00:00-04:00,188.935791015625,178.790283203125,-0.05369817840210575
2020-06-11 00:00:00-04:00,178.790283203125,180.20120239257812,0.007891475779196395
2020-06-12 00:00:00-04:00,180.20120239257812,181.35304260253906,0.006391967393489367
2020-06-15 00:00:00-04:00,181.35304260253906,185.79710388183594,0.024505027406883192
2020-06-16 00:00:00-04:00,185.79710388183594,186.44021606445312,0.003461368176256379
2020-06-17 00:00:00-04:00,186.44021606445312,188.43667602539062,0.010708311774576124
2020-06-18 00:00:00-04:00,188.43667602539062,187.31365966796875,-0.005959648520177441
2020-06-19 00:00:00-04:00,187.31365966796875,192.51600646972656,0.02777345128475663
2020-06-22 00:00:00-04:00,192.51600646972656,193.80221557617188,0.006681050215154816
2020-06-23 00:00:00-04:00,193.80221557617188,189.89564514160156,-0.0201575117340951
2020-06-24 00:00:00-04:00,189.89564514160156,192.29525756835938,0.012636479498876698
2020-06-25 00:00:00-04:00,192.29525756835938,188.4462890625,-0.020015930473434054
2020-06-26 00:00:00-04:00,188.4462890625,190.47154235839844,0.010747111582689447
2020-06-29 00:00:00-04:00,190.47154235839844,195.33795166015625,0.025549272303371142
2020-06-30 00:00:00-04:00,195.33795166015625,196.48019409179688,0.005847519245148367
2020-07-01 00:00:00-04:00,196.48019409179688,197.97755432128906,0.007620921978490161
2020-07-02 00:00:00-04:00,197.97755432128906,202.23922729492188,0.021526041112300696
2020-07-06 00:00:00-04:00,202.23922729492188,199.88760375976562,-0.011627929786969167
2020-07-07 00:00:00-04:00,199.88760375976562,204.28372192382812,0.021992950445020906
2020-07-08 00:00:00-04:00,204.28372192382812,205.71389770507812,0.007000928746458192
2020-07-09 00:00:00-04:00,205.71389770507812,205.0900115966797,-0.0030327854139095274
2020-07-10 00:00:00-04:00,205.0900115966797,198.75502014160156,-0.030888834642694447
2020-07-13 00:00:00-04:00,198.75502014160156,199.98362731933594,0.006181515198252919
2020-07-14 00:00:00-04:00,199.98362731933594,199.68603515625,-0.0014880826349386053
2020-07-15 00:00:00-04:00,199.68603515625,195.73147583007812,-0.019803885249549465
2020-07-16 00:00:00-04:00,195.73147583007812,194.73329162597656,-0.0050997633358066735
2020-07-17 00:00:00-04:00,194.73329162597656,203.1031036376953,0.04298089937181678
2020-07-20 00:00:00-04:00,203.1031036376953,200.3675537109375,-0.01346877461625408
2020-07-21 00:00:00-04:00,200.3675537109375,203.24708557128906,0.014371248273589004
2020-07-22 00:00:00-04:00,203.24708557128906,194.40687561035156,-0.04349489162951264
2020-07-23 00:00:00-04:00,194.40687561035156,193.21669006347656,-0.006122137106202361
2020-07-24 00:00:00-04:00,193.21669006347656,195.664306640625,0.012667728529788673
2020-07-27 00:00:00-04:00,195.664306640625,193.9077911376953,-0.00897718921293021
2020-07-28 00:00:00-04:00,193.9077911376953,195.86585998535156,0.010097937974373661
2020-07-29 00:00:00-04:00,195.86585998535156,195.71231079101562,-0.0007839507831912165
2020-07-30 00:00:00-04:00,195.71231079101562,196.77777099609375,0.005444012186927977
2020-07-31 00:00:00-04:00,196.77777099609375,207.84474182128906,0.05624096039493711
2020-08-03 00:00:00-04:00,207.84474182128906,204.7252197265625,-0.015008905529151264
2020-08-04 00:00:00-04:00,204.7252197265625,204.38929748535156,-0.0016408444531631516
2020-08-05 00:00:00-04:00,204.38929748535156,207.66238403320312,0.016013982082824774
2020-08-06 00:00:00-04:00,207.66238403320312,203.94778442382812,-0.017887686432325044
2020-08-07 00:00:00-04:00,203.94778442382812,199.88760375976562,-0.019907942003552018
2020-08-10 00:00:00-04:00,199.88760375976562,195.21322631835938,-0.023385029153804544
2020-08-11 00:00:00-04:00,195.21322631835938,200.7899169921875,0.028567176410134714
2020-08-12 00:00:00-04:00,200.7899169921875,200.31956481933594,-0.002342508926231905
2020-08-13 00:00:00-04:00,200.31956481933594,200.5115203857422,0.0009582467223277504
2020-08-14 00:00:00-04:00,200.5115203857422,201.83609008789062,0.006605953112321141
2020-08-17 00:00:00-04:00,201.83609008789062,202.99755859375,0.005754513503276878
2020-08-18 00:00:00-04:00,202.99755859375,201.76593017578125,-0.006067208031962361
2020-08-19 00:00:00-04:00,201.76593017578125,206.46131896972656,0.023271465057825298
2020-08-20 00:00:00-04:00,206.46131896972656,204.9604034423828,-0.007269717808805772
2020-08-21 00:00:00-04:00,204.9604034423828,205.60499572753906,0.003144960071946061
2020-08-24 00:00:00-04:00,205.60499572753906,208.2798309326172,0.01300958274682551
2020-08-25 00:00:00-04:00,208.2798309326172,212.78271484375,0.021619394883173243
2020-08-26 00:00:00-04:00,212.78271484375,218.00729370117188,0.024553586795141573
2020-08-27 00:00:00-04:00,218.00729370117188,220.24916076660156,0.010283449821191172
2020-08-28 00:00:00-04:00,220.24916076660156,216.9970245361328,-0.014765714516910439
2020-08-31 00:00:00-04:00,216.9970245361328,218.67117309570312,0.00771507610829726
2020-09-01 00:00:00-04:00,218.67117309570312,222.8854522705078,0.019272221002629715
2020-09-02 00:00:00-04:00,222.8854522705078,209.07843017578125,-0.06194671726699099
2020-09-03 00:00:00-04:00,209.07843017578125,206.14382934570312,-0.014035885134640047
2020-09-04 00:00:00-04:00,206.14382934570312,194.9923095703125,-0.05409582140190833
2020-09-08 00:00:00-04:00,194.9923095703125,203.2957763671875,0.042583560424370705
2020-09-09 00:00:00-04:00,203.2957763671875,197.5997772216797,-0.02801828570810959
2020-09-10 00:00:00-04:00,197.5997772216797,196.31048583984375,-0.006524761312810239
2020-09-11 00:00:00-04:00,196.31048583984375,197.63827514648438,0.00676372075062703
2020-09-14 00:00:00-04:00,197.63827514648438,200.88076782226562,0.016406198006828375
2020-09-15 00:00:00-04:00,200.88076782226562,197.2918701171875,-0.01786581037092358
2020-09-16 00:00:00-04:00,197.2918701171875,195.2328338623047,-0.010436498238167571
2020-09-17 00:00:00-04:00,195.2328338623047,192.8081817626953,-0.01241928445970032
2020-09-18 00:00:00-04:00,192.8081817626953,194.87686157226562,0.010729211751586375
2020-09-21 00:00:00-04:00,194.87686157226562,199.5722198486328,0.024093975233822316
2020-09-22 00:00:00-04:00,199.5722198486328,193.00062561035156,-0.032928401774883945
2020-09-23 00:00:00-04:00,193.00062561035156,195.50228881835938,0.012961943517522133
2020-09-24 00:00:00-04:00,195.50228881835938,199.9571075439453,0.02278652977676848
2020-09-25 00:00:00-04:00,199.9571075439453,201.5157928466797,0.007795098268221433
2020-09-28 00:00:00-04:00,201.5157928466797,199.41830444335938,-0.010408555943385318
2020-09-29 00:00:00-04:00,199.41830444335938,202.37213134765625,0.01481221552124794
2020-09-30 00:00:00-04:00,202.37213134765625,204.42153930664062,0.010126927780701608
2020-10-01 00:00:00-04:00,204.42153930664062,198.38876342773438,-0.02951144923068425
2020-10-02 00:00:00-04:00,198.38876342773438,202.42022705078125,0.020321028032998387
2020-10-05 00:00:00-04:00,202.42022705078125,198.11936950683594,-0.021247172807816062
2020-10-06 00:00:00-04:00,198.11936950683594,201.8910369873047,0.019037348492766185
2020-10-07 00:00:00-04:00,201.8910369873047,202.6126708984375,0.0035743731960631332
2020-10-08 00:00:00-04:00,202.6126708984375,207.6448211669922,0.024836305874853824
2020-10-09 00:00:00-04:00,207.6448211669922,213.0232696533203,0.025902155691148527
2020-10-12 00:00:00-04:00,213.0232696533203,214.4280548095703,0.00659451504305696
2020-10-13 00:00:00-04:00,214.4280548095703,212.5037078857422,-0.00897432439769648
2020-10-14 00:00:00-04:00,212.5037078857422,211.3491668701172,-0.005433039390756265
2020-10-15 00:00:00-04:00,211.3491668701172,211.3491668701172,0.0
2020-10-16 00:00:00-04:00,211.3491668701172,206.1149444580078,-0.024765758434836988
2020-10-19 00:00:00-04:00,206.1149444580078,206.5286865234375,0.0020073365690083667
2020-10-20 00:00:00-04:00,206.5286865234375,206.6730194091797,0.0006988515163282567
2020-10-21 00:00:00-04:00,206.6730194091797,206.75955200195312,0.0004186932238219094
2020-10-22 00:00:00-04:00,206.75955200195312,208.0488739013672,0.006235851678581133
2020-10-23 00:00:00-04:00,208.0488739013672,202.13157653808594,-0.02844186201212774
2020-10-26 00:00:00-04:00,202.13157653808594,205.1816864013672,0.0150897247996606
2020-10-27 00:00:00-04:00,205.1816864013672,195.0115203857422,-0.04956663625295768
2020-10-28 00:00:00-04:00,195.0115203857422,196.974365234375,0.010065276373160984
2020-10-29 00:00:00-04:00,196.974365234375,194.80950927734375,-0.010990546685886464
2020-10-30 00:00:00-04:00,194.80950927734375,194.67478942871094,-0.0006915465735351572
2020-11-02 00:00:00-05:00,194.67478942871094,198.61965942382812,0.02026389758372787
2020-11-03 00:00:00-05:00,198.61965942382812,208.2028350830078,0.04824887771421688
2020-11-04 00:00:00-05:00,208.2028350830078,214.84173583984375,0.03188669719213522
2020-11-05 00:00:00-05:00,214.84173583984375,215.25550842285156,0.0019259413511547125
2020-11-06 00:00:00-05:00,215.25550842285156,210.1271514892578,-0.023824509631221697
2020-11-09 00:00:00-05:00,210.1271514892578,203.0263671875,-0.03379279760579071
2020-11-10 00:00:00-05:00,203.0263671875,208.35678100585938,0.02625478597780653
2020-11-11 00:00:00-05:00,208.35678100585938,207.28878784179688,-0.005125790285810118
2020-11-12 00:00:00-05:00,207.28878784179688,208.31829833984375,0.004966551779117928
2020-11-13 00:00:00-05:00,208.31829833984375,209.01104736328125,0.0033254353024109846
2020-11-16 00:00:00-05:00,209.01104736328125,206.3458709716797,-0.012751366136973757
2020-11-17 00:00:00-05:00,206.3458709716797,203.62542724609375,-0.013183901925322799
2020-11-18 00:00:00-05:00,203.62542724609375,204.9181365966797,0.00634846722272862
2020-11-19 00:00:00-05:00,204.9181365966797,202.9598388671875,-0.009556488078683407
2020-11-20 00:00:00-05:00,202.9598388671875,202.68975830078125,-0.0013307094049428412
2020-11-23 00:00:00-05:00,202.68975830078125,206.30726623535156,0.017847512202378353
2020-11-24 00:00:00-05:00,206.30726623535156,206.31692504882812,4.681761167609047e-05
2020-11-25 00:00:00-05:00,206.31692504882812,207.62890625,0.006359057556045749
2020-11-27 00:00:00-05:00,207.62890625,206.50985717773438,-0.005389659332492992
2020-11-30 00:00:00-05:00,206.50985717773438,208.57427978515625,0.009996726721112945
2020-12-01 00:00:00-05:00,208.57427978515625,207.76394653320312,-0.003885106316981249
2020-12-02 00:00:00-05:00,207.76394653320312,206.6738739013672,-0.005246688128643778
2020-12-03 00:00:00-05:00,206.6738739013672,206.78964233398438,0.0005601503007217869
2020-12-04 00:00:00-05:00,206.78964233398438,206.72206115722656,-0.00032681122707617366
2020-12-07 00:00:00-05:00,206.72206115722656,208.38133239746094,0.008026580380177147
2020-12-08 00:00:00-05:00,208.38133239746094,204.32005310058594,-0.019489650297122706
2020-12-09 00:00:00-05:00,204.32005310058594,203.0852508544922,-0.006043470659660909
2020-12-10 00:00:00-05:00,203.0852508544922,205.7284698486328,0.013015317375432918
